,Explica pelota de gritos,a_num_topics_2,a_num_topics_5,a_num_topics_10,a_num_topics_20,a_num_topics_50,a_num_topics_100,a_num_topics_150,a_num_topics_200,a_puntaje,Explica pelota de pelos,b_num_topics_2,b_num_topics_5,b_num_topics_10,b_num_topics_20,b_num_topics_50,b_num_topics_100,b_num_topics_150,b_num_topics_200,b_puntaje,Explica pelota de plata,c_num_topics_2,c_num_topics_5,c_num_topics_10,c_num_topics_20,c_num_topics_50,c_num_topics_100,c_num_topics_150,c_num_topics_200,c_puntaje
225,que todo el tiempo grita mucho,1.0,0.9999998807907104,1.0,0.9999999403953552,1.0,1.0,1.0,1.0,3,por que dice que es una pelota de pelos y hay un animal que tiene muchos pelos,0.06942691653966904,0.004715707153081894,0.005131032317876816,0.007283847779035568,0.0029811449348926544,3.725290298461914e-09,3.725290298461914e-09,3.725290298461914e-09,3,por que no se me ocurrió nada mas,0.9952620267868042,-0.04461055248975754,0.010918766260147095,-0.056502968072891235,-0.03310387581586838,0.00014507281593978405,1.6298145055770874e-09,1.6298145055770874e-09,1
226,que siempre hace berrinche y grita para tener lo que quiere,0.9999986886978149,0.9998876452445984,0.9998249411582947,0.9911171793937683,0.8437293767929077,0.7071067690849304,0.7071067690849304,0.7071067690849304,3,es buena onda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,que es algo pesado que no es una persona,0.9987813234329224,0.9704433679580688,0.7598096132278442,0.12305182963609695,0.02023371309041977,0.00478536169975996,-4.656612873077393e-10,-4.656612873077393e-10,1
227,que es un niño muy inquieto,0.8700847625732422,0.764156699180603,0.33077472448349,-0.014917559921741486,0.0031268149614334106,1.4901161193847656e-08,1.4901161193847656e-08,1.4901161193847656e-08,3,así se le pueden decir para que no se escuche mal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,que es algo que vale mucho,1.0,1.0000001192092896,1.0,1.0,0.9999999403953552,1.0,1.0,1.0,3
228,quiere decir que su hermanito grita mucho,0.9971823692321777,0.7844446301460266,0.7142038941383362,0.7088611721992493,0.7079758644104004,0.7071068286895752,0.7071068286895752,0.7071068286895752,3,por que es redonda,0.8721604347229004,0.5623838305473328,0.1112029105424881,0.0009938590228557587,0.0009433943778276443,2.7939677238464355e-09,2.7939677238464355e-09,2.7939677238464355e-09,3,que vale mucho,1.0,1.0000001192092896,1.0,1.0,0.9999999403953552,1.0,1.0,1.0,3
229,que mi hermano le encanta cantar,0.9588656425476074,0.041825294494628906,0.033231139183044434,-0.0012959614396095276,-0.001590656116604805,4.470348358154297e-08,4.470348358154297e-08,4.470348358154297e-08,3,tiene cabello,0.5464157462120056,-0.08723030984401703,-0.005107743665575981,0.012384079396724701,-0.0003406498581171036,3.725290298461914e-09,3.725290298461914e-09,3.725290298461914e-09,1,es un objeto que puede ser de plata o tiene valor para unas personas,0.8397085666656494,0.0031958818435668945,0.08174094557762146,0.028913598507642746,-0.00022895634174346924,0.002575315535068512,8.381903171539307e-09,8.381903171539307e-09,1
230,que grita mucho todo el tiempo,1.0,0.9999998807907104,1.0,0.9999999403953552,1.0,1.0,1.0,1.0,3,por que son bolitas llenas de peluche o pelo,0.9999997019767761,0.9999797344207764,0.999966025352478,0.999801754951477,0.9977003931999207,0.7071067690849304,0.7071067690849304,0.7071067690849304,1,puede ser el balón de oro que les dan al mejor jugador,0.969081461429596,0.07246473431587219,0.014896601438522339,0.03563062846660614,0.002077222801744938,0.0001642666757106781,7.450580596923828e-09,7.450580596923828e-09,1
231,es una ternura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,por que son peludos,0.9921031594276428,-0.010675579309463501,-0.008990343660116196,-0.004806883633136749,0.0015321597456932068,3.725290298461914e-09,3.725290298461914e-09,3.725290298461914e-09,1,un tesoro,0.75499427318573,0.22307048738002777,0.14678339660167694,-0.010964980348944664,0.0,0.0,0.0,0.0,1
232,por que esta gordito y es muy gritón,0.8701345920562744,0.7904883623123169,-0.0014961138367652893,0.0003671972081065178,-0.00041968561708927155,-6.51925802230835e-09,-6.51925802230835e-09,-6.51925802230835e-09,3,por que están hechas de hilo algodón,-0.14619146287441254,0.029020830988883972,0.004870088305324316,0.01185651496052742,0.006323924288153648,0.0,0.0,0.0,1,bolas de imán que se unen a la plata,0.839113175868988,0.008280228823423386,0.026520565152168274,0.003063065931200981,0.0007104650139808655,2.039968967437744e-05,3.725290298461914e-09,1.862645149230957e-09,1
233,por que son muy ruidosos,0.7048787474632263,0.5944762229919434,0.44631391763687134,0.25040265917778015,-0.001000693067908287,3.725290298461914e-09,3.725290298461914e-09,3.725290298461914e-09,3,por que luego se le suelta mucho pelo y saca bolas de su pelaje,0.9999505281448364,0.999728798866272,0.8898463845252991,0.5052405595779419,0.4728514850139618,0.44721361994743347,0.44721361994743347,0.44721361994743347,3,la plata es valiosa por lo tanto quizás es algo importante,0.8408535718917847,0.029653675854206085,-0.012752911075949669,-0.013477183878421783,0.002933099865913391,0.00035665184259414673,1.862645149230957e-08,1.862645149230957e-08,3
234,que grita mucho,1.0,0.9999998807907104,1.0,0.9999999403953552,1.0,1.0,1.0,1.0,3,porque esta lleno de pelos,0.012399636209011078,0.05333421006798744,0.058619774878025055,7.830746471881866e-05,0.0004157554358243942,2.3283064365386963e-09,2.3283064365386963e-09,2.3283064365386963e-09,1,podría ser por que la moneda tiene valor,0.9966199398040771,0.945540726184845,-0.04455713927745819,-0.0034838300198316574,-0.00027607381343841553,0.00031788647174835205,8.940696716308594e-08,8.940696716308594e-08,1
235,que su hermano grita mucho,0.8792247772216797,0.7222405076026917,0.7112906575202942,0.7097383737564087,0.7078852653503418,0.7071067690849304,0.7071067690849304,0.7071067690849304,3,por que son peludos,0.9921031594276428,-0.010675579309463501,-0.008990343660116196,-0.004806883633136749,0.0015321597456932068,3.725290298461914e-09,3.725290298461914e-09,3.725290298461914e-09,1,una pelota que esta hecha de plata,0.8692243099212646,0.05701611191034317,-0.030590247362852097,0.0022220872342586517,0.00017819926142692566,0.00025099702179431915,3.5390257835388184e-08,3.5390257835388184e-08,1
236,que el hermanito es muy ruidoso,0.8880761861801147,0.3984960913658142,0.43873873353004456,0.016038857400417328,0.0002547353506088257,7.450580596923828e-09,7.450580596923828e-09,7.450580596923828e-09,3,por que el animal tiene pelaje,0.8600080013275146,0.09023603796958923,0.025187861174345016,-0.00012646615505218506,0.006294675171375275,3.725290298461914e-09,3.725290298461914e-09,3.725290298461914e-09,3,porque es mi modelo a seguir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
237,mi hermanito me estresa cada vez que grita,0.9971823692321777,0.7844446301460266,0.7142038941383362,0.7088611721992493,0.7079758644104004,0.7071068286895752,0.7071068286895752,0.7071068286895752,3,por que tiene muchos pelos,-0.02488129585981369,0.007152313366532326,0.014267129823565483,0.026798000559210777,0.0012745857238769531,0.0,0.0,0.0,3,no sabia que contestar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
238,que su hermanito grita mucho,0.9971823692321777,0.7844446301460266,0.7142038941383362,0.7088611721992493,0.7079758644104004,0.7071068286895752,0.7071068286895752,0.7071068286895752,3,por que son peludos,0.9921031594276428,-0.010675579309463501,-0.008990343660116196,-0.004806883633136749,0.0015321597456932068,3.725290298461914e-09,3.725290298461914e-09,3.725290298461914e-09,3,que es algo nuevo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
239,que un niño es muy ruidoso,0.9586740732192993,0.7791135311126709,0.3814772367477417,0.024261951446533203,0.00034922361373901367,0.0,0.0,0.0,3,por que tal vez tiene mucho cabello o se le cae mucho ya sea a el o a sus mascotas,0.7243862152099609,-0.01838945597410202,0.016706928610801697,0.011430658400058746,0.003779510036110878,5.587935447692871e-09,5.587935447692871e-09,5.587935447692871e-09,3,la luna por que es redonda y color como gris,0.9999881982803345,0.9238855838775635,0.8049644827842712,0.7553631067276001,0.6180464029312134,0.5779476165771484,0.5773502588272095,0.5773502588272095,3
240,que mi hermano grita mucho,0.8792247772216797,0.7222405076026917,0.7112906575202942,0.7097383737564087,0.7078852653503418,0.7071067690849304,0.7071067690849304,0.7071067690849304,3,así le decimos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,por que la luna tiene un ligero tono de plata,0.7536699771881104,0.48580092191696167,0.46957436203956604,0.48455730080604553,0.5483327507972717,0.2908173203468323,0.2886751890182495,0.2886751890182495,3
241,su hermano grita o llora mucho y así es como la autor se refiere a el en el sentido literario,0.8789742588996887,0.7182238698005676,0.577584981918335,0.46888333559036255,0.4219297170639038,0.40824830532073975,0.40824830532073975,0.40824830532073975,3,por que los gatos son muy peludos y despiden mucho pelo,0.9999447464942932,0.6981987357139587,0.6771206259727478,0.6055804491043091,0.5888770818710327,0.5773503184318542,0.5773503184318542,0.5773503184318542,2,en la forma de que a lo mejor su papa es el que tiene dinero o trabaja para tenerlo,0.8088972568511963,0.9187859296798706,0.1875297725200653,-0.010005895048379898,-0.0051940977573394775,-0.0009662657976150513,-7.450580596923828e-09,-7.450580596923828e-09,3
242,por que siempre grita,1.0,0.9999998807907104,1.0,0.9999999403953552,1.0,1.0,1.0,1.0,3,no sé se me ocurrió,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,por que ya esta viejito,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
243,por que los niños pequeños por lo regular gritan por todo,0.8030722141265869,0.5879426002502441,0.5942744612693787,0.025012720376253128,-0.0003022020682692528,0.0,0.0,0.0,3,por que es único redondo con pelos,-0.0006985366344451904,0.035482775419950485,0.045158982276916504,0.08050715178251266,0.49212098121643066,0.5000000596046448,0.5000000596046448,0.5000000596046448,3,algo que es de plata o que vale plata para ti,0.8438135981559753,0.16248011589050293,0.4354953467845917,0.4489179849624634,0.4476499557495117,0.4473888576030731,0.4472135901451111,0.4472135901451111,2
244,que es chillón,0.8868590593338013,0.6331603527069092,0.34974032640457153,0.02535027265548706,0.003397945314645767,0.0,0.0,0.0,3,tiene muchos pelos,-0.02488129585981369,0.007152313366532326,0.014267129823565483,0.026798000559210777,0.0012745857238769531,0.0,0.0,0.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
245,que es un bebé,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,por que ellos están llenos de pelos,-0.026999562978744507,0.00749228335916996,0.016268903389573097,0.03510408103466034,0.002153173089027405,3.725290298461914e-09,3.725290298461914e-09,3.725290298461914e-09,3,por que es de color plata,0.5644752383232117,0.5068433284759521,0.5173096656799316,0.4934496283531189,0.4332517087459564,0.40882277488708496,0.40824833512306213,0.40824833512306213,1
246,que siempre grita,1.0,0.9999998807907104,1.0,0.9999999403953552,1.0,1.0,1.0,1.0,3,porque tienen pelo y a algunos perros callejeros así los nombran,0.9999873638153076,0.9932846426963806,0.9913890957832336,0.977931797504425,0.7077284455299377,0.7071067690849304,0.7071067690849304,0.7071067690849304,3,que soy muy brillante,0.9989748597145081,0.4912433922290802,0.19134101271629333,0.00505046546459198,0.005997594445943832,0.0011865049600601196,1.4901161193847656e-08,1.4901161193847656e-08,3
247,que mi hermanito grita mucho,0.9971823692321777,0.7844446301460266,0.7142038941383362,0.7088611721992493,0.7079758644104004,0.7071068286895752,0.7071068286895752,0.7071068286895752,3,por la descripción,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,creo que se refiere a la abuela porque ella como esta vieja tiene el cabello de plata metafóricamente,0.8253626823425293,0.0155869722366333,0.051107585430145264,0.010123159736394882,-0.0013694632798433304,-0.0002514496445655823,7.450580596923828e-09,7.450580596923828e-09,3
248,al hermano lo representa como una pelota y el grita mucho,0.9094488024711609,0.6475471258163452,0.5474150776863098,0.5350354313850403,0.5007234215736389,0.4999999701976776,0.4999999701976776,0.4999999701976776,3,por que tiene pelos,-0.02488129585981369,0.007152313366532326,0.014267129823565483,0.026798000559210777,0.0012745857238769531,0.0,0.0,0.0,3,por que es de hierro la escultura y puede ser redonda,0.9998358488082886,0.9151682257652283,0.1070379912853241,0.00021139532327651978,0.00017964094877243042,6.595999002456665e-05,0.0,0.0,1
249,porque el grita mucho o muy fuerte,0.999996542930603,0.9997907280921936,0.9970663189888,0.9908118844032288,0.7861080169677734,0.7071067690849304,0.7071067690849304,0.7071067690849304,3,y que es la principal pelota,0.7514749765396118,0.010560721158981323,0.006161361932754517,0.0020118802785873413,0.0005463063716888428,2.9802322387695312e-08,2.9802322387695312e-08,2.9802322387695312e-08,1,porque el mundo solo es una parte del universo,0.9710153341293335,0.9834102988243103,0.012836089357733727,0.05470801889896393,0.0022869366221129894,-0.00010924367234110832,4.656612873077393e-10,4.656612873077393e-10,2
250,que todo el tiempo llora y grita,0.9999980926513672,0.9996633529663086,0.7888139486312866,0.7178825736045837,0.709995687007904,0.7071067094802856,0.7071067094802856,0.7071067094802856,3,por que los animales tienen mucho pelo,0.9999297261238098,0.9878004193305969,0.9301362633705139,0.7429195046424866,0.7164665460586548,0.7071068286895752,0.7071068286895752,0.7071068286895752,2,que es una pelota pesada y brillante,0.8414333462715149,0.06199706345796585,0.07723891735076904,0.0007733404636383057,0.0002823350951075554,0.00011372147127985954,1.0710209608078003e-08,1.0710209608078003e-08,1
251,que su pelota es la mejor,0.9964413642883301,0.6350841522216797,0.634020984172821,0.0028397701680660248,0.0016715489327907562,7.450580596923828e-09,7.450580596923828e-09,7.450580596923828e-09,1,por que es desepera,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,que todas las pelotas son importantes,0.5810620784759521,0.0009214878082275391,-0.0017362982034683228,0.12294215708971024,0.005387960933148861,0.004929534159600735,9.313225746154785e-10,9.313225746154785e-10,2
252,mi hermano es una persona que grita todo el tiempo,0.8764650821685791,0.7247028350830078,0.6161676049232483,0.5928881764411926,0.5819969177246094,0.5773502588272095,0.5773502588272095,0.5773502588272095,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,por que la luna es grande y brilla,0.9998400211334229,0.6796401739120483,0.5052522420883179,0.47685152292251587,0.3889201283454895,0.3460150361061096,0.3333333730697632,0.3333333730697632,3
253,es un niño,0.9923382997512817,0.7683009505271912,0.32821089029312134,0.008190806955099106,0.003261573612689972,3.725290298461914e-09,3.725290298461914e-09,3.725290298461914e-09,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,puede ser un moderna por que existe de madera,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
254,por que grita,1.0,0.9999998807907104,1.0,0.9999999403953552,1.0,1.0,1.0,1.0,3,porque es una expresión de algo chido,0.9972670674324036,0.1667194813489914,0.05276242271065712,-0.01029670238494873,0.0012613122817128897,2.7939677238464355e-09,2.7939677238464355e-09,2.7939677238464355e-09,1,moneda,0.9966199398040771,0.945540726184845,-0.04455713927745819,-0.0034838300198316574,-0.00027607381343841553,0.00031788647174835205,8.940696716308594e-08,8.940696716308594e-08,1
255,mi hermanito grita mucho,0.9971823692321777,0.7844446301460266,0.7142038941383362,0.7088611721992493,0.7079758644104004,0.7071068286895752,0.7071068286895752,0.7071068286895752,3,porque es de oro,0.953251838684082,-0.1003185287117958,-0.1011211946606636,-0.1033756285905838,0.003775321878492832,0.0,0.0,0.0,1,pelota de plata,0.8638075590133667,0.03546948730945587,0.0012078247964382172,0.0005299486219882965,0.0004939623177051544,0.00010121427476406097,-3.725290298461914e-09,-3.725290298461914e-09,1
256,mi hermano grita demasiado,0.8792247772216797,0.7222405076026917,0.7112906575202942,0.7097383737564087,0.7078852653503418,0.7071067690849304,0.7071067690849304,0.7071067690849304,3,pues por que tiene pelos ,-0.02488129585981369,0.007152313366532326,0.014267129823565483,0.026798000559210777,0.0012745857238769531,0.0,0.0,0.0,3,que es sincero,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
257,que es muy inquieto,0.8810667395591736,0.3312227427959442,0.1477428674697876,-0.12278982996940613,0.0011518001556396484,-9.313225746154785e-10,-9.313225746154785e-10,-9.313225746154785e-10,3,tiene pelos y esta gordito,-0.02488129585981369,0.007152313366532326,0.014267129823565483,0.026798000559210777,0.0012745857238769531,0.0,0.0,0.0,3,que es una pelota,0.9034184813499451,0.09576424956321716,-0.021256396546959877,-0.0022858530282974243,-0.0002839230000972748,-4.053860902786255e-05,-3.725290298461914e-09,-3.725290298461914e-09,1
258,que a su hermano le gustan los grillos ,0.9581138491630554,0.03770565241575241,0.03939775377511978,-0.0036860089749097824,0.004473444074392319,1.4901161193847656e-08,1.4901161193847656e-08,1.4901161193847656e-08,3,por que esta hablando de una pelota de cabello,0.7417342066764832,-0.016295775771141052,-0.003983810544013977,-0.001104786992073059,-1.8961727619171143e-05,1.4901161193847656e-08,1.4901161193847656e-08,1.4901161193847656e-08,1,pues que es algo que parece una pelota pero es un fruto o otra cosa ,0.9058035612106323,0.09347142279148102,-0.026689326390624046,-0.00495026633143425,0.003043651580810547,0.0002560429275035858,2.7939677238464355e-08,2.7939677238464355e-08,1
259,por que grita mucho,1.0,0.9999998807907104,1.0,0.9999999403953552,1.0,1.0,1.0,1.0,3,por que tiene pelos,-0.02488129585981369,0.007152313366532326,0.014267129823565483,0.026798000559210777,0.0012745857238769531,0.0,0.0,0.0,3,es una bola de color plata,0.5496239066123962,0.5170075297355652,0.5146706700325012,0.4144026041030884,0.34162425994873047,0.33337244391441345,0.3333333730697632,0.3333333730697632,2
260,que mi hermano grita mucho,0.8792247772216797,0.7222405076026917,0.7112906575202942,0.7097383737564087,0.7078852653503418,0.7071067690849304,0.7071067690849304,0.7071067690849304,3,por que algunos son muy peludos,0.9921031594276428,-0.010675579309463501,-0.008990343660116196,-0.004806883633136749,0.0015321597456932068,3.725290298461914e-09,3.725290298461914e-09,3.725290298461914e-09,1,que se refiere a algo que tenga vida como un árbol,0.9953168034553528,0.2325878143310547,0.2729089856147766,0.18517309427261353,0.020148560404777527,0.0005495436489582062,7.450580596923828e-09,7.450580596923828e-09,2
261,por que es gordo y le gusta cantar,0.9957269430160522,0.9014171361923218,0.06998951733112335,0.020347684621810913,-0.003974301740527153,1.4901161193847656e-08,1.4901161193847656e-08,1.4901161193847656e-08,3,porque grita,0.9656500816345215,0.0034918729215860367,0.0028117746114730835,0.021952420473098755,0.002070249989628792,9.313225746154785e-10,9.313225746154785e-10,9.313225746154785e-10,1,por que es de plata,0.8379087448120117,0.010765407234430313,0.025218753144145012,0.0030288156121969223,0.0010357853025197983,0.00031906552612781525,-3.725290298461914e-09,-3.725290298461914e-09,1
262,quiere decir que su hermano grita mucho,0.8792247772216797,0.7222405076026917,0.7112906575202942,0.7097383737564087,0.7078852653503418,0.7071067690849304,0.7071067690849304,0.7071067690849304,3,porque esta gordo y tiene pelos y aun que no tengo gatos la mayoría lo son,0.01578199863433838,0.03789118677377701,0.0532633513212204,-0.004706243518739939,0.0010500482749193907,4.656612873077393e-10,4.656612873077393e-10,4.656612873077393e-10,3,la luna es una pelota de plata porque su color se parece al de la plata,0.5040619373321533,0.5128121972084045,0.5105536580085754,0.5124795436859131,0.4564703404903412,0.4367058277130127,0.4364357590675354,0.4364357590675354,3
263,que grita demasiado,1.0,0.9999998807907104,1.0,0.9999999403953552,1.0,1.0,1.0,1.0,3,porque otras mascotas tienen pelo,0.9999902844429016,0.9998789429664612,0.9972584247589111,0.8084118962287903,0.7616239786148071,0.7071068286895752,0.7071068286895752,0.7071068286895752,1,que es plateada,0.9676295518875122,0.6337849497795105,-0.006105981767177582,0.022135134786367416,0.0012192968279123306,0.00040786899626255035,1.862645149230957e-09,1.862645149230957e-09,1
264,que mi hermano grita y grita sin parar y sin sentido,0.901528537273407,0.8997434973716736,0.8957421779632568,0.8942887187004089,0.7809481024742126,0.7559288740158081,0.7559288740158081,0.7559288740158081,3,por que suena bonito,0.24553227424621582,-0.11926276236772537,-0.10657598078250885,-0.05116169899702072,0.0013778414577245712,1.862645149230957e-09,1.862645149230957e-09,1.862645149230957e-09,3,pues el lo único a lo que le vi sentido no como a todo lo demás,0.9820196628570557,0.36695510149002075,0.18716365098953247,0.1698511242866516,0.003542572259902954,0.0006299614906311035,7.450580596923828e-09,7.450580596923828e-09,1
265,que los niños son muy energéticos y tienden a gritar mucho,0.7966700792312622,0.16171905398368835,-0.028712332248687744,0.10980608314275742,0.020990900695323944,3.725290298461914e-09,3.725290298461914e-09,3.725290298461914e-09,3,por que cuando uno se peina se queda el cabello y se va haciendo una bola de pelos,0.006361227482557297,0.003322962671518326,-0.006542296148836613,0.008083269000053406,0.0010670628398656845,1.862645149230957e-09,1.862645149230957e-09,1.862645149230957e-09,3,que es muy poderoso en cuanto a lo que puede hacer por la familia,0.9994604587554932,0.9711610674858093,0.13875705003738403,0.02209017425775528,-0.011137320660054684,0.003749682568013668,5.587935447692871e-09,5.587935447692871e-09,2
266,o sea que su hermano grita mucho,0.8792247772216797,0.7222405076026917,0.7112906575202942,0.7097383737564087,0.7078852653503418,0.7071067690849304,0.7071067690849304,0.7071067690849304,3,por que son parecidos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,que puede ser una pelota de plata oye eso te hace rico,0.8649874925613403,0.0337396003305912,5.497783422470093e-05,-0.0005357395857572556,-0.0006538629531860352,7.62036070227623e-05,1.3969838619232178e-09,1.3969838619232178e-09,2
267,es cuando mi hermano siempre esta llorando o gritando,0.9361919164657593,0.29975050687789917,0.13947397470474243,0.022491581737995148,-0.0005943011492490768,2.60770320892334e-08,2.60770320892334e-08,2.60770320892334e-08,2,porque hay viven los pájaros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,que la luna es gris y plata también y es muy bonita,0.796454906463623,0.6140335202217102,0.47278669476509094,0.426559180021286,0.3335913419723511,0.2890825867652893,0.28867512941360474,0.28867512941360474,3
268,que hace ruido,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,por que te desestresas con una pelota de pelos,0.13623961806297302,0.0001253187656402588,0.000495031476020813,0.0037803053855895996,0.00022602826356887817,1.4901161193847656e-08,1.4901161193847656e-08,1.4901161193847656e-08,1,que es diferentes a las demás,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
269,que cada bote que da es un grito de mi hermano,0.9588688611984253,0.03963550180196762,0.03876471146941185,-8.788146078586578e-05,0.00014588423073291779,2.0489096641540527e-08,2.0489096641540527e-08,2.0489096641540527e-08,1,por que hay muchos pelos,-0.02488129585981369,0.007152313366532326,0.014267129823565483,0.026798000559210777,0.0012745857238769531,0.0,0.0,0.0,1,pelota que brilla,0.8178701400756836,0.172256737947464,0.021974720060825348,0.002047177404165268,-0.000436246395111084,0.0001833401620388031,1.4901161193847656e-08,1.4901161193847656e-08,2
270,que su hermano se la pasa gritando,0.9262877702713013,0.34840822219848633,0.1430896371603012,0.0009545162320137024,0.00017862021923065186,1.4901161193847656e-08,1.4901161193847656e-08,1.4901161193847656e-08,2,por que parece que es de pelos,-0.02488129585981369,0.007152313366532326,0.014267129823565483,0.026798000559210777,0.0012745857238769531,0.0,0.0,0.0,1,que brilla y te llama la atención,0.9886093139648438,0.4940830171108246,0.060031674802303314,0.010727867484092712,0.0006138533353805542,0.0002810657024383545,1.4901161193847656e-08,1.4901161193847656e-08,2
271,por siempre mete goles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,porque un perro tiene pelos,-0.013436451554298401,0.02506875991821289,0.008258236572146416,0.008544206619262695,0.000807151198387146,7.450580596923828e-09,7.450580596923828e-09,7.450580596923828e-09,1,que es una pelota mágica o especial,0.9055768251419067,0.09229723364114761,-0.022783054038882256,-0.0030692443251609802,-9.422190487384796e-05,-0.001915019005537033,1.30385160446167e-08,1.30385160446167e-08,2
272,quiere decir mi hermanito todo el tiempo grita,0.9971823692321777,0.7844446301460266,0.7142038941383362,0.7088611721992493,0.7079758644104004,0.7071068286895752,0.7071068286895752,0.7071068286895752,2,por que tiene pelos,-0.02488129585981369,0.007152313366532326,0.014267129823565483,0.026798000559210777,0.0012745857238769531,0.0,0.0,0.0,1,es un reconocimiento de tu esfuerzo,0.26128506660461426,0.5423150658607483,0.14461375772953033,0.11187334358692169,0.0,0.0,0.0,0.0,2
273,que el hermano se la pasa gritando,0.9262877702713013,0.34840822219848633,0.1430896371603012,0.0009545162320137024,0.00017862021923065186,1.4901161193847656e-08,1.4901161193847656e-08,1.4901161193847656e-08,2,por que son bolas y tiene sentido,0.6520657539367676,0.5444667339324951,0.0006391815841197968,0.006167750805616379,0.001131819561123848,-9.313225746154785e-10,-9.313225746154785e-10,-9.313225746154785e-10,1,yo creo que es la luna,0.9992153644561768,0.7007744312286377,0.6660334467887878,0.6809279322624207,0.6002882719039917,0.5774667263031006,0.5773502588272095,0.5773502588272095,2
274,que es muy grito,0.8016844391822815,-0.19903552532196045,0.09266442805528641,-0.23006802797317505,-0.0008965944871306419,5.820766091346741e-10,5.820766091346741e-10,5.820766091346741e-10,2,por que tienen mucho pelo,0.9999999403953552,0.9999999403953552,1.0000001192092896,1.0000001192092896,1.0,1.0,1.0,1.0,1,es una pelota de plata,0.8638075590133667,0.03546948730945587,0.0012078247964382172,0.0005299486219882965,0.0004939623177051544,0.00010121427476406097,-3.725290298461914e-09,-3.725290298461914e-09,1
275,que su hermano es una latoso,0.9588688611984253,0.03963550180196762,0.03876471146941185,-8.788146078586578e-05,0.00014588423073291779,2.0489096641540527e-08,2.0489096641540527e-08,2.0489096641540527e-08,1,por que tiene pelos,-0.02488129585981369,0.007152313366532326,0.014267129823565483,0.026798000559210777,0.0012745857238769531,0.0,0.0,0.0,1,es un trofeo de fútbol el trofeo tiene una pelota de plata,0.8750345706939697,0.01511511579155922,-0.010167195461690426,-0.008732231333851814,0.004967406392097473,1.7875805497169495e-05,0.0,0.0,1
276,que llega a gritar mucho,0.7962353825569153,0.043039411306381226,-0.013974420726299286,-0.004301425069570541,-0.0007445216178894043,7.450580596923828e-09,7.450580596923828e-09,7.450580596923828e-09,2,tiene mucho pelo,0.9999999403953552,0.9999999403953552,1.0000001192092896,1.0000001192092896,1.0,1.0,1.0,1.0,1,pues pensé en un jardinero por que hace el mantenimiento de las plantas,0.6853771209716797,-0.03856430947780609,-0.011505477130413055,-0.03899073973298073,0.027119453996419907,0.007071418687701225,0.0,0.0,1
277,que es muy gritos,0.9799858331680298,0.8874223232269287,0.6379538774490356,-0.0018045026808977127,0.005150832235813141,-3.725290298461914e-09,-3.725290298461914e-09,-3.725290298461914e-09,2,por es chiquito,0.05657444894313812,-0.1289786994457245,-0.08838485181331635,0.004210416227579117,-0.005152979865670204,6.984919309616089e-10,6.984919309616089e-10,6.984919309616089e-10,1,que es cara y cuesta mucho,0.9998434782028198,0.5986119508743286,-0.12528888881206512,-0.005922194570302963,0.007432605139911175,-0.00034447386860847473,-9.313225746154785e-10,-9.313225746154785e-10,1
278,que mi hermano grita mucho y hace estallar a las personas,0.8792247772216797,0.7222405076026917,0.7112906575202942,0.7097383737564087,0.7078852653503418,0.7071067690849304,0.7071067690849304,0.7071067690849304,1,por que esta gordo y tiene muchos pelos,-0.02490883320569992,0.004405708983540535,0.0174210537225008,0.0033945217728614807,0.00204366073012352,-5.587935447692871e-09,-5.587935447692871e-09,-5.587935447692871e-09,1,que es muy brillante,0.9989748597145081,0.4912433922290802,0.19134101271629333,0.00505046546459198,0.005997594445943832,0.0011865049600601196,1.4901161193847656e-08,1.4901161193847656e-08,2
