,Unnamed: 0,que mi hermanito grita mucho,limpio,similarity,wmdistances,n_similarities,distance,spacy
419,419,que su hermanito cuando llora. grita,"['hermanito', 'llora', 'grita']",0.3196013,0.01392712153296854,0.8168178,0.6803987224896749,0.8168178476925956
420,420,mi hermano grita mucho*,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
421,421,creo que quiere decir que mi hermano grita mucho pero la parte de la pelota no la entiendo,"['hermano', 'grita', 'pelota', 'entiendo']",0.13579953,0.02705119308465477,0.40196067,0.8642004877328873,0.4019606812521564
422,422,quiere decir que su hermano grita mucho,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
423,423,el hermano siempre esta gritando como una pelota que siempre rebota,"['hermano', 'gritando', 'pelota', 'rebota']",-0.03173514,0.041715505364725326,-0.097088076,1.0317351402093966,-0.0970880674515003
424,424,porque mi hermanito es muy latoso,"['hermanito', 'latoso']",0.5221621,0.020206093788146973,0.66603005,0.47783794440329075,0.6660299988259849
425,425,que su hermano grita mucho,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
426,426,mi hermano grita mucho*,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
427,427,que no para de llorar ni  quejarse y llorar y a cada rato esta gritando,"['llorar', 'quejarse', 'llorar', 'rato', 'gritando']",0.026695581,0.03987955215852708,0.048393227,0.9733044179156423,0.048393225540463825
428,428,por que hace mucho ruido,['ruido'],0.06945933,0.03941946000016481,0.09746209,0.9305406734347343,0.09746209817198137
429,429,"que es un hermano que grita mucho, mas de lo normal :v","['hermano', 'grita', 'normal']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216325947819
430,430,que es una persona gritona,"['persona', 'gritona']",0.010993974,0.04046899794324301,0.0039353445,0.9890060257166624,0.003935332191824431
431,431,porque el nino grita mucho,"['nino', 'grita']",0.25847167,0.019352493600457907,0.5754827,0.7415283480659127,0.5754827404867952
432,432,es muy griton,['griton'],0.081327215,0.03912271664053202,0.11515425,0.918672788888216,0.1151542445360618
433,433,que grita todo el tiempo,['grita'],0.5221621,0.020206093788146973,0.77471304,0.47783794440329075,0.7747130304725875
434,434,que su hermano es un griton,"['hermano', 'griton']",0.0031861067,0.039237635033791886,-0.007655694,0.9968138951808214,-0.0076556848211667165
435,435,porque su hermanito sube demasiado la voz,"['hermanito', 'sube', 'voz']",0.5221621,0.020206093788146973,0.66603005,0.47783794440329075,0.6660299991533117
436,436,se refiere a que el hermano grita y el poeta ve a mundo como pelotas,"['refiere', 'hermano', 'grita', 'poeta', 've', 'mundo', 'pelotas']",0.14745724,0.026195777388852613,0.4320476,0.8525427586088578,0.4320475737982206
437,437,porque talves su hermano grita mucho,"['talves', 'hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216325947819
438,438,por el grita,['grita'],0.5221621,0.020206093788146973,0.77471304,0.47783794440329075,0.7747130304725875
439,439,que no se esta en silencio jajajajaja,"['silencio', 'jajajajaja']",False,False,False,False,0.0
440,440,que su hermano puede gritar por que no tiene una pelota de pelos,"['hermano', 'gritar', 'pelota', 'pelos']",-0.020575058,0.04124515936240577,-0.066453174,1.0205750570942957,-0.06645314577141537
441,441,como esta pequeno da lata,"['pequeno', 'lata']",0.019084675,0.04010077191799693,0.030778863,0.9809153247624636,0.03077888063674155
442,442,que es bien yoron,['yoron'],False,False,False,False,0.0
443,443,cuando al hermano no le compran nada se pone gritar,"['hermano', 'compran', 'pone', 'gritar']",-0.010958327,0.040421507326360795,-0.037604585,1.0109583269804716,-0.03760458207488724
444,444,que su hermano es una pelota que grita,"['hermano', 'pelota', 'grita']",0.13579953,0.02705119308465477,0.4019607,0.8642004877328873,0.4019606915691651
445,445,que grita mucho,['grita'],0.5221621,0.020206093788146973,0.77471304,0.47783794440329075,0.7747130304725875
446,446,que abla mucho o grita,"['abla', 'grita']",0.5221621,0.020206093788146973,0.77471304,0.47783794440329075,0.7747130304725875
447,447,que la nina se la pasa llorando o asiendo berrinche :v,"['nina', 'pasa', 'llorando', 'asiendo', 'berrinche']",0.020998292,0.04139954254969582,0.035700463,0.9790017083287239,0.03570048149019245
448,448,por que grita mucho,['grita'],0.5221621,0.020206093788146973,0.77471304,0.47783794440329075,0.7747130304725875
449,449,que grita mucho,['grita'],0.5221621,0.020206093788146973,0.77471304,0.47783794440329075,0.7747130304725875
450,450,de que su hermano grita mucho,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
451,451,por que grita,['grita'],0.5221621,0.020206093788146973,0.77471304,0.47783794440329075,0.7747130304725875
452,452,por que no habla en voz baja,"['voz', 'baja']",False,False,False,False,0.0
453,453,por que grita mucho,['grita'],0.5221621,0.020206093788146973,0.77471304,0.47783794440329075,0.7747130304725875
454,454,mi hermanito grita mucho,"['hermanito', 'grita']",0.5221621,0.0,1.0,0.47783794440329075,0.999999978471629
455,455,es gordito y grita mucho,"['gordito', 'grita']",0.33342326,0.020649444311857224,0.6183774,0.6665767533704638,0.618377371236251
456,456,por que el el hermano es u nino pequeno,"['hermano', 'nino', 'pequeno']",-0.020363025,0.04022962243014867,-0.066746466,1.0203630259881418,-0.06674646714454645
457,457,que hay muchos gritos,['gritos'],0.1387983,0.03812025208232925,0.19677371,0.861201710999012,0.1967737042315021
458,458,que exagera al hacer berrinche,"['exagera', 'berrinche']",0.10013106,0.03993554798640311,0.14140029,0.899868942797184,0.1414003065694571
459,459,nolo se xd,"['nolo', 'xd']",False,False,False,False,0.0
460,460,que llora mucho :v,['llora'],-0.08552028,0.04178141892800853,-0.13207121,1.0855202786624432,-0.1320711933992966
461,461,grita,['grita'],0.5221621,0.020206093788146973,0.77471304,0.47783794440329075,0.7747130304725875
462,462,por que es dibertido,['dibertido'],False,False,False,False,0.0
463,463,que cada q lo tocan hace un grito,"['tocan', 'grito']",False,False,False,False,0.0
464,464,que su hermanito tiene muchas energias para gritar,"['hermanito', 'energias', 'gritar']",0.28760022,0.0212909746915102,0.48097116,0.7123997984454036,0.4809711381060201
465,465,que mi hermanito no para de gritar,"['hermanito', 'gritar']",0.28760022,0.0212909746915102,0.48097116,0.7123997984454036,0.48097115667595436
466,466,que su hermano grita mucho,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
467,467,que su hermano es alguien que grita mucho,"['hermano', 'alguien', 'grita']",0.14714473,0.027281849559351375,0.43426016,0.8528552781790495,0.43426016203798046
468,468,q cuando le pegan el se pone a gritar,"['pegan', 'pone', 'gritar']",0.053038348,0.04047812430082821,0.07066457,0.9469616524875164,0.07066456625322715
469,469,porque se la pasa gritando el pensativo ajajjajaj,"['pasa', 'gritando', 'pensativo', 'ajajjajaj']",-0.019288188,0.04249683413636312,-0.053214066,1.0192881878465414,-0.053214042089331476
470,470,que grita mucho,['grita'],0.5221621,0.020206093788146973,0.77471304,0.47783794440329075,0.7747130304725875
471,471,mi hermano etsa muy gordo y se la pasa gritando.,"['hermano', 'etsa', 'gordo', 'pasa', 'gritando']",0.007679385,0.04123587787316833,-0.0012660641,0.9923206157982349,-0.0012660620607982
472,472,si porque frita mucho,['frita'],False,False,False,False,0.0
473,473,que enpieza a gritar,"['enpieza', 'gritar']",0.053038348,0.04047812430082821,0.07066457,0.9469616524875164,0.07066456474686643
474,474,por que chilla mucho,['chilla'],-0.01743406,0.042277987866176286,-0.019028418,1.0174340605735779,-0.01902841714403057
475,475,no,[],False,False,False,False,0.0
476,476,que mi hermano en redondo y grita mucho,"['hermano', 'redondo', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216325947819
477,477,porque los hermanos lloran mucho,"['hermanos', 'lloran']",0.07860018,0.04051709134933725,0.11349483,0.9213998150080442,0.11349482313320731
478,478,no,[],False,False,False,False,0.0
479,479,qu su hermano se la pasa gritando osea es un desastroso,"['qu', 'hermano', 'pasa', 'gritando', 'osea', 'desastroso']",-0.037843794,0.04235457183047962,-0.11484539,1.0378437923888366,-0.11484536784819663
480,480,explica que el hermano grita mucho e inquieto,"['explica', 'hermano', 'grita', 'inquieto']",0.1002944,0.0279859456106256,0.33665535,0.8997056117902199,0.33665535371232574
481,481,13fg,['13fg'],False,False,False,False,0.0
482,482,es griton,['griton'],0.081327215,0.03912271664053202,0.11515425,0.918672788888216,0.1151542445360618
483,483,que su hermanito es gordo y grita mucho,"['hermanito', 'gordo', 'grita']",0.39619103,0.012960692807303493,0.8511621,0.6038089916110039,0.8511620765202408
484,484,se refiere a que el hermanito siempre grita,"['refiere', 'hermanito', 'grita']",0.34649628,0.013442096323294416,0.83502185,0.6535037395854791,0.8350218575723155
485,485,por que su hermano solo grita,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
486,486,que su hermano chico grita mucho o habla mucho,"['hermano', 'chico', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216325947819
487,487,"que grita, o llora mucho por eso es una pelota de gritos","['grita', 'llora', 'pelota', 'gritos']",0.1339079,0.029172878629639746,0.41969967,0.8660921128466725,0.41969970338650264
488,488,que su hermano no se para de quejar a cada rato anda gritando,"['hermano', 'quejar', 'rato', 'anda', 'gritando']",-0.0071879462,0.040609722253618814,-0.03372704,1.0071879457682371,-0.033727057769625014
489,489,que es un nino que grita mucho,"['nino', 'grita']",0.25847167,0.019352493600457907,0.5754827,0.7415283480659127,0.5754827404867952
490,490,por que el grita,['grita'],0.5221621,0.020206093788146973,0.77471304,0.47783794440329075,0.7747130304725875
491,491,que su hermano puede gritar por que tiene una pelotas de pelos,"['hermano', 'gritar', 'pelotas', 'pelos']",-0.010958327,0.040421507326360795,-0.037604585,1.0109583269804716,-0.03760458207488724
492,492,grita mucho,['grita'],0.5221621,0.020206093788146973,0.77471304,0.47783794440329075,0.7747130304725875
493,493,que es lloron,['lloron'],False,False,False,False,0.0
494,494,que tiene muchos sentimientos,['sentimientos'],False,False,False,False,0.0
495,495,que grita mucho,['grita'],0.5221621,0.020206093788146973,0.77471304,0.47783794440329075,0.7747130304725875
496,496,que tu hermano grita mucho y me desespera creo que eso dice la frase de pelota de gritos supongo,"['hermano', 'grita', 'desespera', 'frase', 'pelota', 'gritos', 'supongo']",0.13654922,0.02933843861345295,0.41223073,0.8634507935494184,0.4122307245331116
497,497,que el siempre grita,['grita'],0.5221621,0.020206093788146973,0.77471304,0.47783794440329075,0.7747130304725875
498,498,por que los hermanitos son muy molestones,"['hermanitos', 'molestones']",False,False,False,False,0.0
499,499,de que el hermano nada mas se la pasa gritando y eso molesta,"['hermano', 'pasa', 'gritando', 'molesta']",-0.037843794,0.04235457183047962,-0.11484539,1.0378437923888366,-0.11484537292897382
500,500,que su hermano grita todo el tiempo,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
501,501,porque grita mucho,['grita'],0.5221621,0.020206093788146973,0.77471304,0.47783794440329075,0.7747130304725875
502,502,que es un griton,['griton'],0.081327215,0.03912271664053202,0.11515425,0.918672788888216,0.1151542445360618
503,503,que grita mucho,['grita'],0.5221621,0.020206093788146973,0.77471304,0.47783794440329075,0.7747130304725875
504,504,por que esta gordo y gita,"['gordo', 'gita']",0.14424892,0.03888212572400272,0.19257993,0.8557510860264301,0.19257992517480513
505,505,que es un ruidoso,['ruidoso'],-0.030501466,0.04172789112842269,-0.037696395,1.0305014662444592,-0.037696416540921256
506,506,que da mucha lata,['lata'],False,False,False,False,0.0
507,507,que su hermanito grita mucho,"['hermanito', 'grita']",0.5221621,0.0,1.0,0.47783794440329075,0.999999978471629
508,508,por que gryta mucho mi ermanito,"['gryta', 'ermanito']",False,False,False,False,0.0
509,509,por que mi hermanito grita mucho,"['hermanito', 'grita']",0.5221621,0.0,1.0,0.47783794440329075,0.999999978471629
510,510,que su hermano grita mucho,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
511,511,que es fastidioso,['fastidioso'],False,False,False,False,0.0
512,512,una pelota mu enojada,"['pelota', 'mu', 'enojada']",-0.03980852,0.04289260014362633,-0.059199493,1.0398085173219442,-0.05919949032845537
513,513,no see,['see'],False,False,False,False,0.0
514,514,que es muy platicon,['platicon'],False,False,False,False,0.0
515,515,que es muy berrinchudo,['berrinchudo'],False,False,False,False,0.0
516,516,mi hermanito es un nino de gritos,"['hermanito', 'nino', 'gritos']",0.21858054,0.02669541300425004,0.46111533,0.7814194690436125,0.4611153683477799
517,517,xk su hermano simpre grita,"['xk', 'hermano', 'simpre', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
518,518,que su hermano es muy gordo y grita mucho,"['hermano', 'gordo', 'grita']",0.197152,0.02571437560124718,0.5094679,0.8028480106343826,0.5094679087825299
519,519,mi hermano es muy griton,"['hermano', 'griton']",0.0031861067,0.039237635033791886,-0.007655694,0.9968138951808214,-0.0076556848211667165
520,520,que es alguien muy griton,"['alguien', 'griton']",0.037777163,0.040230301687140015,0.062243283,0.9622228387743235,0.06224330300360751
521,521,el hermano es muy inquieto,"['hermano', 'inquieto']",-0.110639445,0.04319379787642509,-0.24807881,1.1106394454836845,-0.24807877909346646
522,522,porque los ninos son muy escandalosos,"['ninos', 'escandalosos']",-0.06917206,0.04463493101385049,-0.08642642,1.0691720619797707,-0.08642642848734232
523,523,la forma de expresar a un ser por medio de palabras metaforicas,"['forma', 'expresar', 'palabras', 'metaforicas']",False,False,False,False,0.0
524,524,que su hermano es una persona que grita mucho,"['hermano', 'persona', 'grita']",0.14740862,0.026655262333390464,0.42411077,0.8525913873066505,0.42411076496148414
525,525,por que grita mucho y salta mucho,"['grita', 'salta']",0.5221621,0.020206093788146973,0.77471304,0.47783794440329075,0.7747130304725875
526,526,tal vez por que es algo griton y molesto,"['griton', 'molesto']",0.081327215,0.03912271664053202,0.11515425,0.918672788888216,0.1151542445360618
527,527,significa que reclama o llora mucho,"['significa', 'reclama', 'llora']",-0.011897963,0.03973013841707632,-0.005894065,1.011897960677743,-0.005894078497913052
528,528,que el hermanito grite mucho,"['hermanito', 'grite']",0.5221621,0.020206093788146973,0.66603005,0.47783794440329075,0.6660299988259849
529,529,que se unde en el llanto,"['unde', 'llanto']",False,False,False,False,0.0
530,530,que su hermano grita mucho todo el tiempo,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
531,531,que su hermanito grita mucho,"['hermanito', 'grita']",0.5221621,0.0,1.0,0.47783794440329075,0.999999978471629
532,532,poequ es bien griton,"['poequ', 'griton']",0.081327215,0.03912271664053202,0.11515425,0.918672788888216,0.1151542445360618
533,533,por que siempre grita,['grita'],0.5221621,0.020206093788146973,0.77471304,0.47783794440329075,0.7747130304725875
534,534,por que grita mucho,['grita'],0.5221621,0.020206093788146973,0.77471304,0.47783794440329075,0.7747130304725875
535,535,por que llora mucho,['llora'],-0.08552028,0.04178141892800853,-0.13207121,1.0855202786624432,-0.1320711933992966
536,536,es un nino que se la pasa gritando y llorando todo el dia,"['nino', 'pasa', 'gritando', 'llorando']",-0.014598376,0.04213628935070029,-0.04947897,1.014598375807206,-0.049478964460698306
537,537,por que chillan mucho o gritan mucho exageran,"['chillan', 'gritan', 'exageran']",0.053805534,0.04116883519437164,0.096789606,0.9461944652721286,0.09678959832166315
538,538,que su mama es una persona muy gritona,"['mama', 'persona', 'gritona']",0.010993974,0.04046899794324301,0.0039353445,0.9890060257166624,0.003935342686980045
539,539,q no entisende,['entisende'],False,False,False,False,0.0
540,540,por que se la pasa gritando,"['pasa', 'gritando']",-0.019288188,0.04249683413636312,-0.053214066,1.0192881878465414,-0.053214042089331476
541,541,porque grita mucho,['grita'],0.5221621,0.020206093788146973,0.77471304,0.47783794440329075,0.7747130304725875
542,542,su hermano es un nino que grita mucho,"['hermano', 'nino', 'grita']",0.14732945,0.02655876478697743,0.44486076,0.8526705658684174,0.4448607468993298
543,543,que es muy ruidoso,['ruidoso'],-0.030501466,0.04172789112842269,-0.037696395,1.0305014662444592,-0.037696416540921256
544,544,es una maquina o bien alguien que grita demasiado,"['maquina', 'alguien', 'grita']",0.2581946,0.0201231863697432,0.5545658,0.7418054165318608,0.5545657839896724
545,545,pirhhhhgvfriufueiituj,['pirhhhhgvfriufueiituj'],False,False,False,False,0.0
546,546,por que llora o le hacen algo,['llora'],-0.08552028,0.04178141892800853,-0.13207121,1.0855202786624432,-0.1320711933992966
547,547,puen que su hermana grita mucho,"['puen', 'hermana', 'grita']",0.5221621,0.020206093788146973,0.77471304,0.47783794440329075,0.7747130313135855
548,548,NS,['NS'],False,False,False,False,0.0
549,549,and fort,"['and', 'fort']",False,False,False,False,0.0
550,550,que grita mucho,['grita'],0.5221621,0.020206093788146973,0.77471304,0.47783794440329075,0.7747130304725875
551,551,porque grita mucho,['grita'],0.5221621,0.020206093788146973,0.77471304,0.47783794440329075,0.7747130304725875
552,552,mi hermano grita mucho,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
553,553,que grita demasiado,['grita'],0.5221621,0.020206093788146973,0.77471304,0.47783794440329075,0.7747130304725875
554,554,que su hermanito siempre esta gritando y hace mucho ruido,"['hermanito', 'gritando', 'ruido']",0.2037265,0.027429859743159837,0.38850966,0.7962735065569481,0.3885096351670079
555,555,que su hermano es una persona muy ruidosa,"['hermano', 'persona', 'ruidosa']",-0.03996811,0.04153805540301092,-0.09295472,1.0399681087583303,-0.09295470642554524
556,556,siempre grita,['grita'],0.5221621,0.020206093788146973,0.77471304,0.47783794440329075,0.7747130304725875
557,557,quiere decir que todo el tiempo esta gritando sin parar,"['gritando', 'parar']",0.019558098,0.04152206001244486,0.015338458,0.980441901832819,0.015338460474377915
558,558,"que su hermanito es muy griton, que su hermanita esta muy loco","['hermanito', 'griton', 'hermanita', 'loco']",0.23080194,0.02612796077026279,0.5000639,0.7691980718324581,0.5000638739108106
559,559,que grita mucho,['grita'],0.5221621,0.020206093788146973,0.77471304,0.47783794440329075,0.7747130304725875
560,560,quiere decir que su hermano grita mucho.,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
561,561,que grita,['grita'],0.5221621,0.020206093788146973,0.77471304,0.47783794440329075,0.7747130304725875
562,562,que mi hermano tiene mucha energia,"['hermano', 'energia']",-0.074955,0.043174899446899076,-0.12140648,1.0749550014734268,-0.12140648761797733
563,563,que es muy pequeno y grita,"['pequeno', 'grita']",0.2706234,0.019594458847342056,0.58189607,0.7293766345828772,0.5818960774746939
564,564,que es pequeno y que grita mucho,"['pequeno', 'grita']",0.2706234,0.019594458847342056,0.58189607,0.7293766345828772,0.5818960774746939
565,565,que es muy gritona,['gritona'],0.026969165,0.040905175442481415,0.020287216,0.9730308353900909,0.020287219285663093
566,566,no para de gritar,['gritar'],0.053038348,0.04047812430082821,0.07066457,0.9469616524875164,0.07066456474686643
567,567,que grita,['grita'],0.5221621,0.020206093788146973,0.77471304,0.47783794440329075,0.7747130304725875
568,568,que mi hermano grita mucho,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
569,569,pues que al parecer su hermano grita mucho pero no entiende la metafora de pelota,"['parecer', 'hermano', 'grita', 'entiende', 'metafora', 'pelota']",0.13579953,0.02705119308465477,0.40196067,0.8642004877328873,0.40196071852319
570,570,que su hermano grita mucho.,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
571,571,se refiere a que es una persona que grita,"['refiere', 'persona', 'grita']",0.17078185,0.026306936408384204,0.4411131,0.8292181634654602,0.4411131507352898
572,572,que su hermano hace mucho escandalo,"['hermano', 'escandalo']",-0.074955,0.043174899446899076,-0.12140648,1.0749550014734268,-0.12140648761797733
573,573,que hecha mucho relajo,"['hecha', 'relajo']",False,False,False,False,0.0
574,574,porque su esta loco,['loco'],False,False,False,False,0.0
575,575,que grita demasiado,['grita'],0.5221621,0.020206093788146973,0.77471304,0.47783794440329075,0.7747130304725875
576,576,es que su hermano es muy imperactivo,"['hermano', 'imperactivo']",-0.074955,0.043174899446899076,-0.12140648,1.0749550014734268,-0.12140648761797733
577,577,que el hermano se la pasa gritando,"['hermano', 'pasa', 'gritando']",-0.037843794,0.04235457183047962,-0.11484539,1.0378437923888366,-0.11484536784819663
578,578,que hace mucho escandalo,['escandalo'],False,False,False,False,0.0
579,579,que es muy alborotado,['alborotado'],False,False,False,False,0.0
580,580,que siempre se la pasa gritando,"['pasa', 'gritando']",-0.019288188,0.04249683413636312,-0.053214066,1.0192881878465414,-0.053214042089331476
581,581,que es gordito y grita mucho,"['gordito', 'grita']",0.33342326,0.020649444311857224,0.6183774,0.6665767533704638,0.618377371236251
582,582,que siempre grita,['grita'],0.5221621,0.020206093788146973,0.77471304,0.47783794440329075,0.7747130304725875
583,583,mi hermanito es gordito y es griton,"['hermanito', 'gordito', 'griton']",0.24939124,0.02640140901290492,0.51032376,0.7506087652097145,0.5103237026517918
584,584,que grita,['grita'],0.5221621,0.020206093788146973,0.77471304,0.47783794440329075,0.7747130304725875
585,585,que su hermano siempre esta gritando.,"['hermano', 'gritando']",-0.027698452,0.0417961235492453,-0.07878118,1.027698451653123,-0.0787811630763219
586,586,que no para de gritar,['gritar'],0.053038348,0.04047812430082821,0.07066457,0.9469616524875164,0.07066456474686643
587,587,que su hermano grita mucho y no sale de su circulo,"['hermano', 'grita', 'sale', 'circulo']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
588,588,un humano gordo que no para de chillar,"['humano', 'gordo', 'chillar']",0.11162252,0.03835730565707758,0.21415074,0.8883774820715189,0.21415073499959372
589,589,que grita mucho,['grita'],0.5221621,0.020206093788146973,0.77471304,0.47783794440329075,0.7747130304725875
590,590,que grita mucho,['grita'],0.5221621,0.020206093788146973,0.77471304,0.47783794440329075,0.7747130304725875
591,591,que su hermano se la pasa gritando,"['hermano', 'pasa', 'gritando']",-0.037843794,0.04235457183047962,-0.11484539,1.0378437923888366,-0.11484536784819663
592,592,"que grita mucho, que da mucha lata","['grita', 'lata']",0.5221621,0.020206093788146973,0.77471304,0.47783794440329075,0.7747130304725875
593,593,mi hermano grita,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
594,594,quiere decir que su hermano grita mucho,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
595,595,pues que grita mucho y tal vez al hablar grita.,"['grita', 'hablar', 'grita']",0.5221621,0.020206093788146973,0.77471304,0.47783794440329075,0.7747130313135855
596,596,que el nino es un nino que grita mucho,"['nino', 'nino', 'grita']",0.17057486,0.026706782701134683,0.3651037,0.8294251492867867,0.36510371083934395
597,597,que el hermano grita como una pelota que esta botando,"['hermano', 'grita', 'pelota', 'botando']",0.13579953,0.02705119308465477,0.40196067,0.8642004877328873,0.4019606812521564
598,598,es alguien que grita o habla demasiado,"['alguien', 'grita']",0.2581946,0.0201231863697432,0.5545658,0.7418054165318608,0.5545657468026765
599,599,que siempre grita,['grita'],0.5221621,0.020206093788146973,0.77471304,0.47783794440329075,0.7747130304725875
600,600,de que su hermano o es un quejumbroso o es un lloron,"['hermano', 'quejumbroso', 'lloron']",-0.074955,0.043174899446899076,-0.12140648,1.0749550014734268,-0.12140649555130165
601,601,que se la pasa gritando,"['pasa', 'gritando']",-0.019288188,0.04249683413636312,-0.053214066,1.0192881878465414,-0.053214042089331476
602,602,tiene sobrepeso,['sobrepeso'],False,False,False,False,0.0
603,603,que todo el dia esta hablando y grtando,"['hablando', 'grtando']",False,False,False,False,0.0
604,604,que es un nino gordo que grita por todo o su tono de voz es fuertealto,"['nino', 'gordo', 'grita', 'tono', 'voz', 'fuertealto']",0.22039741,0.02583022761284879,0.6181514,0.7796025940527519,0.6181514939103191
605,605,porque grita demasiado,['grita'],0.5221621,0.020206093788146973,0.77471304,0.47783794440329075,0.7747130304725875
606,606,si,[],False,False,False,False,0.0
607,607,que grita mucho,['grita'],0.5221621,0.020206093788146973,0.77471304,0.47783794440329075,0.7747130304725875
608,608,que el hermano siempre esta gritando entonces es un conjunto de gritos.,"['hermano', 'gritando', 'conjunto', 'gritos']",0.027800465,0.0394846716123669,0.0501419,0.9721995381017526,0.0501419161738592
609,609,solo grita,['grita'],0.5221621,0.020206093788146973,0.77471304,0.47783794440329075,0.7747130304725875
610,610,que grita mucho,['grita'],0.5221621,0.020206093788146973,0.77471304,0.47783794440329075,0.7747130304725875
611,611,que me hermano grita mucho,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
612,612,mi hermano es un griton,"['hermano', 'griton']",0.0031861067,0.039237635033791886,-0.007655694,0.9968138951808214,-0.0076556848211667165
613,613,que su hermano grita o hace mucho ruido,"['hermano', 'grita', 'ruido']",0.17222214,0.025893475324550868,0.48518145,0.8277778731038173,0.4851814826504989
614,614,que grita mucho,['grita'],0.5221621,0.020206093788146973,0.77471304,0.47783794440329075,0.7747130304725875
615,615,por que grita mucho,['grita'],0.5221621,0.020206093788146973,0.77471304,0.47783794440329075,0.7747130304725875
616,616,que grita mucho,['grita'],0.5221621,0.020206093788146973,0.77471304,0.47783794440329075,0.7747130304725875
617,617,que siempre esta gritando.,['gritando'],0.019558098,0.04152206001244486,0.015338458,0.980441901832819,0.015338460474377915
618,618,que o se mueve mucho porque es una pelota o que es muy ruidoso.,"['mueve', 'pelota', 'ruidoso']",-0.03515499,0.041547684209961445,-0.06837171,1.0351549917832017,-0.06837173865686971
619,619,que su hermano esta chiquito y grita mucho,"['hermano', 'chiquito', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216325947819
620,620,que mi hermano grita mucho,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
621,621,NS,['NS'],False,False,False,False,0.0
622,622,significa que es una nino muy chillon y que normalmente se desespera y grita,"['significa', 'nino', 'chillon', 'normalmente', 'desespera', 'grita']",0.13742542,0.03002733012560289,0.42580616,0.8625745759345591,0.4258061480766683
623,623,que tu hermano grita mucho y esta gordo,"['hermano', 'grita', 'gordo']",0.197152,0.02571437560124718,0.5094679,0.8028480106343826,0.5094679128262576
624,624,que su hermano es muy griton,"['hermano', 'griton']",0.0031861067,0.039237635033791886,-0.007655694,0.9968138951808214,-0.0076556848211667165
625,625,que grita mucho,['grita'],0.5221621,0.020206093788146973,0.77471304,0.47783794440329075,0.7747130304725875
626,626,quiere decir que su hermano es un nino que grita,"['hermano', 'nino', 'grita']",0.14732945,0.02655876478697743,0.44486076,0.8526705658684174,0.4448607468993298
627,627,que grita en exceso,"['grita', 'exceso']",0.5221621,0.020206093788146973,0.77471304,0.47783794440329075,0.7747130304725875
628,628,mi hermano es alguien que no para de gritar y hablar,"['hermano', 'alguien', 'gritar', 'hablar']",-0.009229847,0.04147581583710239,-0.037925467,1.009229847540458,-0.03792547760764486
629,629,que su hermanito es un griton y llora todo el dia como la llorona,"['hermanito', 'griton', 'llora', 'llorona']",0.17265634,0.027331844153285278,0.36282054,0.8273436706513166,0.3628205606983952
630,630,alguien que grita,"['alguien', 'grita']",0.2581946,0.0201231863697432,0.5545658,0.7418054165318608,0.5545657468026765
631,631,que tu hermano grita mucho,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
