,Explica pelota de gritos,a_num_topics_2,a_num_topics_5,a_num_topics_10,a_num_topics_20,a_num_topics_50,a_num_topics_100,a_num_topics_150,a_num_topics_200,a_puntaje,Explica pelota de pelos,b_num_topics_2,b_num_topics_5,b_num_topics_10,b_num_topics_20,b_num_topics_50,b_num_topics_100,b_num_topics_150,b_num_topics_200,b_puntaje,Explica pelota de plata,c_num_topics_2,c_num_topics_5,c_num_topics_10,c_num_topics_20,c_num_topics_50,c_num_topics_100,c_num_topics_150,c_num_topics_200,c_puntaje
233,por que son muy ruidosos,0.6139630079269409,0.3748423457145691,0.20461171865463257,0.4517771303653717,-0.007604450918734074,1.862645149230957e-09,1.862645149230957e-09,1.862645149230957e-09,3,por que luego se le suelta mucho pelo y saca bolas de su pelaje,0.9999968409538269,0.9994153380393982,0.8523415923118591,0.679259717464447,0.5773502588272095,0.5773502588272095,0.5773502588272095,0.5773502588272095,3,la plata es valiosa por lo tanto quizás es algo importante,0.9996678829193115,0.3816496431827545,-0.03510533273220062,-0.0015850886702537537,0.00015856698155403137,1.4901161193847656e-08,1.4901161193847656e-08,1.4901161193847656e-08,3
234,que grita mucho,1.0,1.0000001192092896,1.0,1.0,1.0,1.0,1.0,1.0,3,porque esta lleno de pelos,0.04831488057971001,0.09344813227653503,-0.00023519620299339294,-0.0028434135019779205,5.587935447692871e-09,5.587935447692871e-09,5.587935447692871e-09,5.587935447692871e-09,1,podría ser por que la moneda tiene valor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
235,que su hermano grita mucho,0.932165265083313,0.7221863269805908,0.7122616171836853,0.7100811004638672,0.7075228095054626,0.7071067690849304,0.7071067690849304,0.7071067690849304,3,por que son peludos,0.9999759793281555,-0.005614705383777618,-0.00917336717247963,-0.001264810562133789,7.450580596923828e-09,7.450580596923828e-09,7.450580596923828e-09,7.450580596923828e-09,1,una pelota que esta hecha de plata,0.9938944578170776,-0.04003935307264328,0.004557514563202858,-0.0008973879739642143,9.177625179290771e-05,0.0,0.0,0.0,1
236,que el hermanito es muy ruidoso,0.8767105937004089,0.379414439201355,0.5562907457351685,0.0041436925530433655,0.0002868920564651489,7.450580596923828e-09,7.450580596923828e-09,7.450580596923828e-09,3,por que el animal tiene pelaje,0.8515979051589966,0.17824172973632812,0.030744381248950958,0.011852201074361801,3.725290298461914e-09,3.725290298461914e-09,3.725290298461914e-09,3.725290298461914e-09,3,porque es mi modelo a seguir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
237,mi hermanito me estresa cada vez que grita,0.9968646168708801,0.7784247994422913,0.7152831554412842,0.7088860273361206,0.7075696587562561,0.7071067690849304,0.7071067690849304,0.7071067690849304,3,por que tiene muchos pelos,-0.017893187701702118,0.01006251759827137,0.032567255198955536,0.002582184039056301,-1.862645149230957e-09,-1.862645149230957e-09,-1.862645149230957e-09,-1.862645149230957e-09,3,no sabia que contestar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
238,que su hermanito grita mucho,0.9968646168708801,0.7784247994422913,0.7152831554412842,0.7088860273361206,0.7075696587562561,0.7071067690849304,0.7071067690849304,0.7071067690849304,3,por que son peludos,0.9999759793281555,-0.005614705383777618,-0.00917336717247963,-0.001264810562133789,7.450580596923828e-09,7.450580596923828e-09,7.450580596923828e-09,7.450580596923828e-09,3,que es algo nuevo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
239,que un niño es muy ruidoso,0.8783977031707764,0.6264095902442932,0.6253130435943604,0.0151490718126297,1.9613653421401978e-05,3.725290298461914e-09,3.725290298461914e-09,3.725290298461914e-09,3,por que tal vez tiene mucho cabello o se le cae mucho ya sea a el o a sus mascotas,0.29687705636024475,0.012425633147358894,0.05624443292617798,0.009472735226154327,-9.313225746154785e-10,-9.313225746154785e-10,-9.313225746154785e-10,-9.313225746154785e-10,3,la luna por que es redonda y color como gris,0.9990125894546509,0.8090502023696899,0.7254445552825928,0.6195961236953735,0.577345609664917,0.5773502588272095,0.5773502588272095,0.5773502588272095,3
240,que mi hermano grita mucho,0.932165265083313,0.7221863269805908,0.7122616171836853,0.7100811004638672,0.7075228095054626,0.7071067690849304,0.7071067690849304,0.7071067690849304,3,así le decimos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,por que la luna tiene un ligero tono de plata,0.738495945930481,0.4887136220932007,0.48028630018234253,0.5310271978378296,0.2886490523815155,0.28867509961128235,0.28867509961128235,0.28867509961128235,3
241,su hermano grita o llora mucho y así es como la autor se refiere a el en el sentido literario,0.933307409286499,0.7155608534812927,0.5581030249595642,0.4662664830684662,0.4168449938297272,0.40824824571609497,0.40824824571609497,0.40824824571609497,3,por que los gatos son muy peludos y despiden mucho pelo,0.9997090697288513,0.6847336888313293,0.6212418675422668,0.6173781752586365,0.5773502588272095,0.5773502588272095,0.5773502588272095,0.5773502588272095,2,en la forma de que a lo mejor su papa es el que tiene dinero o trabaja para tenerlo,0.8862926959991455,0.45990321040153503,0.4668773412704468,0.0010823942720890045,5.7347118854522705e-05,0.0,0.0,0.0,3
242,por que siempre grita,1.0,1.0000001192092896,1.0,1.0,1.0,1.0,1.0,1.0,3,no sé se me ocurrió,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,por que ya esta viejito,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
243,por que los niños pequeños por lo regular gritan por todo,0.7143762111663818,0.38294729590415955,0.4166848659515381,0.030452299863100052,0.000991571694612503,1.862645149230957e-09,1.862645149230957e-09,1.862645149230957e-09,3,por que es único redondo con pelos,0.048388972878456116,0.08467774093151093,0.17229625582695007,0.5020058751106262,0.5,0.5,0.5,0.5,3,algo que es de plata o que vale plata para ti,0.9971961379051208,0.3568756580352783,0.4417227804660797,0.44969820976257324,0.4472530484199524,0.4472135901451111,0.4472135901451111,0.4472135901451111,2
244,que es chillón,0.8757612109184265,0.4905960261821747,0.32865631580352783,0.022926339879631996,0.006863994523882866,0.0,0.0,0.0,3,tiene muchos pelos,-0.017893187701702118,0.01006251759827137,0.032567255198955536,0.002582184039056301,-1.862645149230957e-09,-1.862645149230957e-09,-1.862645149230957e-09,-1.862645149230957e-09,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
245,que es un bebé,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,por que ellos están llenos de pelos,-0.02189262956380844,0.010476550087332726,0.04393230378627777,0.009814226999878883,3.725290298461914e-09,3.725290298461914e-09,3.725290298461914e-09,3.725290298461914e-09,3,por que es de color plata,0.9310447573661804,0.5528833866119385,0.5174509286880493,0.43324708938598633,0.4084095358848572,0.40824830532073975,0.40824830532073975,0.40824830532073975,1
246,que siempre grita,1.0,1.0000001192092896,1.0,1.0,1.0,1.0,1.0,1.0,3,porque tienen pelo y a algunos perros callejeros así los nombran,0.9999990463256836,0.9832174777984619,0.9757646322250366,0.7100495100021362,0.7071067690849304,0.7071067690849304,0.7071067690849304,0.7071067690849304,3,que soy muy brillante,0.949507474899292,0.4132192134857178,0.09255947917699814,-0.0010086297988891602,5.14984130859375e-05,-7.450580596923828e-09,-7.450580596923828e-09,-7.450580596923828e-09,3
247,que mi hermanito grita mucho,0.9968646168708801,0.7784247994422913,0.7152831554412842,0.7088860273361206,0.7075696587562561,0.7071067690849304,0.7071067690849304,0.7071067690849304,3,por la descripción,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,creo que se refiere a la abuela porque ella como esta vieja tiene el cabello de plata metafóricamente,0.997361958026886,0.4149594306945801,0.008684046566486359,0.024767400696873665,1.0551884770393372e-05,9.313225746154785e-09,9.313225746154785e-09,9.313225746154785e-09,3
248,al hermano lo representa como una pelota y el grita mucho,0.9571701288223267,0.6546767354011536,0.5494683980941772,0.535498321056366,0.5002511143684387,0.5000000596046448,0.5000000596046448,0.5000000596046448,3,por que tiene pelos,-0.017893187701702118,0.01006251759827137,0.032567255198955536,0.002582184039056301,-1.862645149230957e-09,-1.862645149230957e-09,-1.862645149230957e-09,-1.862645149230957e-09,3,por que es de hierro la escultura y puede ser redonda,0.9147137403488159,0.20204967260360718,0.09624641388654709,0.01913517713546753,0.00015147775411605835,-1.4901161193847656e-08,-1.4901161193847656e-08,-1.4901161193847656e-08,1
249,porque el grita mucho o muy fuerte,0.9999949932098389,0.9996876120567322,0.9959734678268433,0.9854906797409058,0.7234845161437988,0.7071067690849304,0.7071067690849304,0.7071067690849304,3,y que es la principal pelota,0.6697139143943787,0.012171357870101929,0.004392758011817932,-0.0012987405061721802,7.450580596923828e-09,7.450580596923828e-09,7.450580596923828e-09,7.450580596923828e-09,1,porque el mundo solo es una parte del universo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
250,que todo el tiempo llora y grita,0.9999972581863403,0.9996148347854614,0.7590340971946716,0.7191200852394104,0.710159420967102,0.7071067690849304,0.7071067690849304,0.7071067690849304,3,por que los animales tienen mucho pelo,0.9999858140945435,0.9962849020957947,0.9915231466293335,0.9004348516464233,0.7071068286895752,0.7071068286895752,0.7071068286895752,0.7071068286895752,2,que es una pelota pesada y brillante,0.8783996105194092,0.04212811589241028,0.014673784375190735,-0.000174645334482193,5.339086055755615e-05,0.0,0.0,0.0,1
251,que su pelota es la mejor,0.9639849662780762,0.24697306752204895,0.06206269934773445,0.004175545647740364,0.0008725877851247787,0.0,0.0,0.0,1,por que es desepera,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,que todas las pelotas son importantes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
252,mi hermano es una persona que grita todo el tiempo,0.9304683208465576,0.723840057849884,0.6167267560958862,0.5887618660926819,0.5812262892723083,0.5773502588272095,0.5773502588272095,0.5773502588272095,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,por que la luna es grande y brilla,0.9987790584564209,0.5513333678245544,0.4965747594833374,0.42285335063934326,0.3333802819252014,0.3333333432674408,0.3333333432674408,0.3333333432674408,3
253,es un niño,0.9576761722564697,0.6182477474212646,0.5740691423416138,0.022465407848358154,0.0030502360314130783,3.725290298461914e-09,3.725290298461914e-09,3.725290298461914e-09,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,puede ser un moderna por que existe de madera,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
254,por que grita,1.0,1.0000001192092896,1.0,1.0,1.0,1.0,1.0,1.0,3,porque es una expresión de algo chido,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,moneda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
255,mi hermanito grita mucho,0.9968646168708801,0.7784247994422913,0.7152831554412842,0.7088860273361206,0.7075696587562561,0.7071067690849304,0.7071067690849304,0.7071067690849304,3,porque es de oro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,pelota de plata,0.9932894706726074,-0.02109653130173683,0.003006430808454752,-0.0019496530294418335,3.314577043056488e-05,-9.313225746154785e-10,-9.313225746154785e-10,-9.313225746154785e-10,1
256,mi hermano grita demasiado,0.932165265083313,0.7221863269805908,0.7122616171836853,0.7100811004638672,0.7075228095054626,0.7071067690849304,0.7071067690849304,0.7071067690849304,3,pues por que tiene pelos ,-0.017893187701702118,0.01006251759827137,0.032567255198955536,0.002582184039056301,-1.862645149230957e-09,-1.862645149230957e-09,-1.862645149230957e-09,-1.862645149230957e-09,3,que es sincero,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
257,que es muy inquieto,0.8319233655929565,0.19601655006408691,0.16802853345870972,-0.03761105239391327,0.00020164251327514648,1.862645149230957e-09,1.862645149230957e-09,1.862645149230957e-09,3,tiene pelos y esta gordito,-0.017893187701702118,0.01006251759827137,0.032567255198955536,0.002582184039056301,-1.862645149230957e-09,-1.862645149230957e-09,-1.862645149230957e-09,-1.862645149230957e-09,3,que es una pelota,0.972550630569458,-0.06921359896659851,0.01822364330291748,0.00719832070171833,2.4003908038139343e-05,1.862645149230957e-09,1.862645149230957e-09,1.862645149230957e-09,1
258,que a su hermano le gustan los grillos ,0.9160207509994507,0.02600145898759365,0.11600258946418762,0.006419955752789974,0.002717038616538048,-9.313225746154785e-10,-9.313225746154785e-10,-9.313225746154785e-10,3,por que esta hablando de una pelota de cabello,0.6379938125610352,0.007927075028419495,-0.0015175119042396545,1.8630176782608032e-05,-7.450580596923828e-09,-7.450580596923828e-09,-7.450580596923828e-09,-7.450580596923828e-09,1,pues que es algo que parece una pelota pero es un fruto o otra cosa ,0.972550630569458,-0.06921359896659851,0.01822364330291748,0.00719832070171833,2.4003908038139343e-05,1.862645149230957e-09,1.862645149230957e-09,1.862645149230957e-09,1
259,por que grita mucho,1.0,1.0000001192092896,1.0,1.0,1.0,1.0,1.0,1.0,3,por que tiene pelos,-0.017893187701702118,0.01006251759827137,0.032567255198955536,0.002582184039056301,-1.862645149230957e-09,-1.862645149230957e-09,-1.862645149230957e-09,-1.862645149230957e-09,3,es una bola de color plata,0.9244892597198486,0.5587204694747925,0.5239778757095337,0.4241473078727722,0.33407682180404663,0.3333333134651184,0.3333333134651184,0.3333333134651184,2
260,que mi hermano grita mucho,0.932165265083313,0.7221863269805908,0.7122616171836853,0.7100811004638672,0.7075228095054626,0.7071067690849304,0.7071067690849304,0.7071067690849304,3,por que algunos son muy peludos,0.9999759793281555,-0.005614705383777618,-0.00917336717247963,-0.001264810562133789,7.450580596923828e-09,7.450580596923828e-09,7.450580596923828e-09,7.450580596923828e-09,1,que se refiere a algo que tenga vida como un árbol,0.7881933450698853,0.5939414501190186,0.4657555818557739,0.17010846734046936,0.00016964413225650787,5.587935447692871e-09,5.587935447692871e-09,5.587935447692871e-09,2
261,por que es gordo y le gusta cantar,0.9934940338134766,0.4783163368701935,0.214817613363266,-0.007923267781734467,-0.0003605056554079056,5.587935447692871e-09,5.587935447692871e-09,5.587935447692871e-09,3,porque grita,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,por que es de plata,0.9971946477890015,0.35527706146240234,0.013213824480772018,-0.0019307620823383331,0.0001867450773715973,-9.313225746154785e-10,-9.313225746154785e-10,-9.313225746154785e-10,1
262,quiere decir que su hermano grita mucho,0.932165265083313,0.7221863269805908,0.7122616171836853,0.7100811004638672,0.7075228095054626,0.7071067690849304,0.7071067690849304,0.7071067690849304,3,porque esta gordo y tiene pelos y aun que no tengo gatos la mayoría lo son,-0.00328797847032547,0.03181378170847893,0.0019136853516101837,0.004975244402885437,1.862645149230957e-09,1.862645149230957e-09,1.862645149230957e-09,1.862645149230957e-09,3,la luna es una pelota de plata porque su color se parece al de la plata,0.8421046733856201,0.5132191181182861,0.5062566995620728,0.4598782956600189,0.43648895621299744,0.4364357590675354,0.4364357590675354,0.4364357590675354,3
263,que grita demasiado,1.0,1.0000001192092896,1.0,1.0,1.0,1.0,1.0,1.0,3,porque otras mascotas tienen pelo,0.9999886155128479,0.9905730485916138,0.962198793888092,0.767335057258606,0.7071067690849304,0.7071067690849304,0.7071067690849304,0.7071067690849304,1,que es plateada,0.7731421589851379,0.00784553587436676,-0.024760790169239044,0.006944078952074051,0.00011226534843444824,-3.725290298461914e-09,-3.725290298461914e-09,-3.725290298461914e-09,1
264,que mi hermano grita y grita sin parar y sin sentido,0.900317370891571,0.899466872215271,0.8957306146621704,0.8939743041992188,0.7659875154495239,0.7559289336204529,0.7559289336204529,0.7559289336204529,3,por que suena bonito,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,pues el lo único a lo que le vi sentido no como a todo lo demás,0.7162725925445557,0.19227176904678345,0.1177707314491272,0.009210562333464622,6.516464054584503e-05,3.725290298461914e-09,3.725290298461914e-09,3.725290298461914e-09,1
265,que los niños son muy energéticos y tienden a gritar mucho,0.7142152190208435,0.08503581583499908,0.028927117586135864,0.1656149923801422,0.021165871992707253,3.725290298461914e-09,3.725290298461914e-09,3.725290298461914e-09,3,por que cuando uno se peina se queda el cabello y se va haciendo una bola de pelos,-0.002440735697746277,0.0031390907242894173,0.018018687143921852,0.0012041276786476374,-4.889443516731262e-09,-4.889443516731262e-09,-4.889443516731262e-09,-4.889443516731262e-09,3,que es muy poderoso en cuanto a lo que puede hacer por la familia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
266,o sea que su hermano grita mucho,0.932165265083313,0.7221863269805908,0.7122616171836853,0.7100811004638672,0.7075228095054626,0.7071067690849304,0.7071067690849304,0.7071067690849304,3,por que son parecidos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,que puede ser una pelota de plata oye eso te hace rico,0.9932894706726074,-0.02109653130173683,0.003006430808454752,-0.0019496530294418335,3.314577043056488e-05,-9.313225746154785e-10,-9.313225746154785e-10,-9.313225746154785e-10,2
267,es cuando mi hermano siempre esta llorando o gritando,0.8922808766365051,0.47882264852523804,0.25899356603622437,0.014883860945701599,0.002879869192838669,3.725290298461914e-09,3.725290298461914e-09,3.725290298461914e-09,2,porque hay viven los pájaros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,que la luna es gris y plata también y es muy bonita,0.7868735790252686,0.4899349808692932,0.4009227454662323,0.3444874882698059,0.3333418369293213,0.3333333432674408,0.3333333432674408,0.3333333432674408,3
268,que hace ruido,1.0,1.0,0.9999999403953552,1.0,1.0,1.0,1.0,1.0,2,por que te desestresas con una pelota de pelos,0.1081915944814682,-0.0017808899283409119,-0.003841415047645569,0.0009392350912094116,0.0,0.0,0.0,0.0,1,que es diferentes a las demás,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
269,que cada bote que da es un grito de mi hermano,0.9160207509994507,0.02600145898759365,0.11600258946418762,0.006419955752789974,0.002717038616538048,-9.313225746154785e-10,-9.313225746154785e-10,-9.313225746154785e-10,1,por que hay muchos pelos,-0.017893187701702118,0.01006251759827137,0.032567255198955536,0.002582184039056301,-1.862645149230957e-09,-1.862645149230957e-09,-1.862645149230957e-09,-1.862645149230957e-09,1,pelota que brilla,0.9381521344184875,-0.10029863566160202,-0.010707713663578033,0.004831671714782715,1.7099082469940186e-06,7.450580596923828e-09,7.450580596923828e-09,7.450580596923828e-09,2
270,que su hermano se la pasa gritando,0.8826742768287659,0.5643212795257568,0.27003103494644165,0.005761386826634407,0.0010535260662436485,2.0489096641540527e-08,2.0489096641540527e-08,2.0489096641540527e-08,2,por que parece que es de pelos,-0.017893187701702118,0.01006251759827137,0.032567255198955536,0.002582184039056301,-1.862645149230957e-09,-1.862645149230957e-09,-1.862645149230957e-09,-1.862645149230957e-09,1,que brilla y te llama la atención,0.7275179028511047,0.467525452375412,0.046314507722854614,0.003402501344680786,0.00012579560279846191,3.725290298461914e-09,3.725290298461914e-09,3.725290298461914e-09,2
271,por siempre mete goles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,porque un perro tiene pelos,0.0013389736413955688,0.03755027428269386,-0.0038261134177446365,0.004614956211298704,5.587935447692871e-09,5.587935447692871e-09,5.587935447692871e-09,5.587935447692871e-09,1,que es una pelota mágica o especial,0.972550630569458,-0.06921359896659851,0.01822364330291748,0.00719832070171833,2.4003908038139343e-05,1.862645149230957e-09,1.862645149230957e-09,1.862645149230957e-09,2
272,quiere decir mi hermanito todo el tiempo grita,0.9968646168708801,0.7784247994422913,0.7152831554412842,0.7088860273361206,0.7075696587562561,0.7071067690849304,0.7071067690849304,0.7071067690849304,2,por que tiene pelos,-0.017893187701702118,0.01006251759827137,0.032567255198955536,0.002582184039056301,-1.862645149230957e-09,-1.862645149230957e-09,-1.862645149230957e-09,-1.862645149230957e-09,1,es un reconocimiento de tu esfuerzo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
273,que el hermano se la pasa gritando,0.8826742768287659,0.5643212795257568,0.27003103494644165,0.005761386826634407,0.0010535260662436485,2.0489096641540527e-08,2.0489096641540527e-08,2.0489096641540527e-08,2,por que son bolas y tiene sentido,0.6925627589225769,0.25416266918182373,0.03088228404521942,0.009496798738837242,0.0,0.0,0.0,0.0,1,yo creo que es la luna,0.9996311068534851,0.6889462471008301,0.6810797452926636,0.6122729778289795,0.5772980451583862,0.5773503184318542,0.5773503184318542,0.5773503184318542,2
274,que es muy grito,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,por que tienen mucho pelo,0.9999999403953552,1.0,0.9999999403953552,0.9999999403953552,1.0,1.0,1.0,1.0,1,es una pelota de plata,0.9932894706726074,-0.02109653130173683,0.003006430808454752,-0.0019496530294418335,3.314577043056488e-05,-9.313225746154785e-10,-9.313225746154785e-10,-9.313225746154785e-10,1
275,que su hermano es una latoso,0.9160207509994507,0.02600145898759365,0.11600258946418762,0.006419955752789974,0.002717038616538048,-9.313225746154785e-10,-9.313225746154785e-10,-9.313225746154785e-10,1,por que tiene pelos,-0.017893187701702118,0.01006251759827137,0.032567255198955536,0.002582184039056301,-1.862645149230957e-09,-1.862645149230957e-09,-1.862645149230957e-09,-1.862645149230957e-09,1,es un trofeo de fútbol el trofeo tiene una pelota de plata,0.9932894706726074,-0.02109653130173683,0.003006430808454752,-0.0019496530294418335,3.314577043056488e-05,-9.313225746154785e-10,-9.313225746154785e-10,-9.313225746154785e-10,1
276,que llega a gritar mucho,0.7154855728149414,-0.006666988134384155,-0.020141273736953735,0.00319092720746994,-0.0018167942762374878,0.0,0.0,0.0,2,tiene mucho pelo,0.9999999403953552,1.0,0.9999999403953552,0.9999999403953552,1.0,1.0,1.0,1.0,1,pues pensé en un jardinero por que hace el mantenimiento de las plantas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
277,que es muy gritos,0.9412974715232849,0.8148485422134399,-0.03134189546108246,-0.0007356107234954834,-0.0005097761750221252,0.0,0.0,0.0,2,por es chiquito,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,que es cara y cuesta mucho,0.9630703926086426,-0.13115182518959045,0.03203445300459862,0.08035169541835785,4.881620407104492e-05,4.656612873077393e-10,4.656612873077393e-10,4.656612873077393e-10,1
278,que mi hermano grita mucho y hace estallar a las personas,0.932165265083313,0.7221863269805908,0.7122616171836853,0.7100811004638672,0.7075228095054626,0.7071067690849304,0.7071067690849304,0.7071067690849304,1,por que esta gordo y tiene muchos pelos,-0.018986135721206665,0.010920776054263115,0.024085253477096558,0.0034315921366214752,-1.862645149230957e-09,-1.862645149230957e-09,-1.862645149230957e-09,-1.862645149230957e-09,1,que es muy brillante,0.949507474899292,0.4132192134857178,0.09255947917699814,-0.0010086297988891602,5.14984130859375e-05,-7.450580596923828e-09,-7.450580596923828e-09,-7.450580596923828e-09,2
279,que es fastidioso,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ya que es gordo y peludo,-0.01839015632867813,-0.007169119082391262,0.013090519234538078,0.0042391568422317505,7.450580596923828e-09,7.450580596923828e-09,7.450580596923828e-09,7.450580596923828e-09,2,es de el color plata,0.9310447573661804,0.5528833866119385,0.5174509286880493,0.43324708938598633,0.4084095358848572,0.40824830532073975,0.40824830532073975,0.40824830532073975,1
280,que grita mucho,1.0,1.0000001192092896,1.0,1.0,1.0,1.0,1.0,1.0,1,por que tiene pelos,-0.017893187701702118,0.01006251759827137,0.032567255198955536,0.002582184039056301,-1.862645149230957e-09,-1.862645149230957e-09,-1.862645149230957e-09,-1.862645149230957e-09,3,que vale mucho para una persona,0.947026252746582,-0.27518320083618164,0.9986923933029175,0.9333909153938293,0.7071091532707214,0.7071068286895752,0.7071068286895752,0.7071068286895752,1
281,ya es grande y grita,1.0,1.0000001192092896,1.0,1.0,1.0,1.0,1.0,1.0,1,por que tiene pelo,0.9999999403953552,1.0,0.9999999403953552,0.9999999403953552,1.0,1.0,1.0,1.0,3,podría ser una cadena de plata,0.9971946477890015,0.35527706146240234,0.013213824480772018,-0.0019307620823383331,0.0001867450773715973,-9.313225746154785e-10,-9.313225746154785e-10,-9.313225746154785e-10,1
282,que grita mucho,1.0,1.0000001192092896,1.0,1.0,1.0,1.0,1.0,1.0,1,por que tiene mucho pelo,0.9999999403953552,1.0,0.9999999403953552,0.9999999403953552,1.0,1.0,1.0,1.0,1,que brilla,0.7275179028511047,0.467525452375412,0.046314507722854614,0.003402501344680786,0.00012579560279846191,3.725290298461914e-09,3.725290298461914e-09,3.725290298461914e-09,2
283,que se la pasa gritando todo el tiempo,0.6815717816352844,0.7043169140815735,0.250654399394989,0.0025079064071178436,-0.00032931193709373474,-3.725290298461914e-09,-3.725290298461914e-09,-3.725290298461914e-09,2,por que el carro tiene muchos pelos,-0.017893187701702118,0.01006251759827137,0.032567255198955536,0.002582184039056301,-1.862645149230957e-09,-1.862645149230957e-09,-1.862645149230957e-09,-1.862645149230957e-09,3,que es una moneda de plata,0.9971946477890015,0.35527706146240234,0.013213824480772018,-0.0019307620823383331,0.0001867450773715973,-9.313225746154785e-10,-9.313225746154785e-10,-9.313225746154785e-10,1
284,que mi hermana grita,0.9999815225601196,0.9999745488166809,0.9999024868011475,0.9997652173042297,0.7323721051216125,0.7071067690849304,0.7071067690849304,0.7071067690849304,1,por que es muy cochino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,que hay una bola de aluminio,0.9976775646209717,-0.024313047528266907,0.13987591862678528,-0.08153355866670609,0.0005738139152526855,3.725290298461914e-09,3.725290298461914e-09,3.725290298461914e-09,1
285,que mi hermanito es muy gritón,0.9502661228179932,0.47651922702789307,0.15815186500549316,0.0023831836879253387,0.001382047776132822,1.862645149230957e-09,1.862645149230957e-09,1.862645149230957e-09,3,seria una manera de expresar un gato pero con un tanto de sentido figurado,0.3756081163883209,0.06824032962322235,-0.014966750517487526,-0.0007760785520076752,-9.313225746154785e-10,-9.313225746154785e-10,-9.313225746154785e-10,-9.313225746154785e-10,1,que hay mucha plata,0.9971946477890015,0.35527706146240234,0.013213824480772018,-0.0019307620823383331,0.0001867450773715973,-9.313225746154785e-10,-9.313225746154785e-10,-9.313225746154785e-10,1
286,por que grita mucho,1.0,1.0000001192092896,1.0,1.0,1.0,1.0,1.0,1.0,3,por que en mi cabeza tengo cabello,0.2707920968532562,0.02663804218173027,0.01875346153974533,0.0010067448019981384,7.450580596923828e-09,7.450580596923828e-09,7.450580596923828e-09,7.450580596923828e-09,2,pues pelta de plata,0.9971946477890015,0.35527706146240234,0.013213824480772018,-0.0019307620823383331,0.0001867450773715973,-9.313225746154785e-10,-9.313225746154785e-10,-9.313225746154785e-10,1
287,se refiere a que su hermano es una persona gritona,0.9307451844215393,0.06248387694358826,0.0010704118758440018,-0.0018568746745586395,0.0032738298177719116,2.2351741790771484e-08,2.2351741790771484e-08,2.2351741790771484e-08,3,es una parte que del conejo que es circular y peluda,0.976241409778595,-0.05047687143087387,-0.05013807490468025,0.005612079985439777,3.725290298461914e-09,3.725290298461914e-09,3.725290298461914e-09,3.725290298461914e-09,3,como el autor trata de poner personas u objetos como pelotas por tanto yo decidí poner que la luna era una pelota de plata,0.7625243663787842,0.3521867096424103,0.36214542388916016,0.3514918386936188,0.33330559730529785,0.3333333432674408,0.3333333432674408,0.3333333432674408,3
288,quiere decir que los niños gritan mucho,0.7124285697937012,0.386540949344635,0.40347886085510254,0.06857933849096298,0.01758909970521927,0.0,0.0,0.0,3,por que también es una bola de pelo,0.996405303478241,0.9835146069526672,0.8651742339134216,0.7560001611709595,0.7071068286895752,0.7071068286895752,0.7071068286895752,0.7071068286895752,1,no tengo idea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
